1,1,6.2788 
1,2,4.9755 
2,1,4.9914 
2,2,5.3219 
3,1,3.457 
3,2,4.3698 
4,1,4.9833 
4,2,4.7709 
5,1,4.2655 
5,2,5.5345 
6,1,4.0245 
6,2,7.1996 
7,1,5.9319 
7,2,3.4124 
8,1,4.5012 
8,2,3.8899 
9,1,6.6632 
9,2,4.4234 
10,1,3.5805 
10,2,5.5668 
11,1,4.7139 
11,2,6.0619 
12,1,4.264 
12,2,5.4556 
13,1,5.7836 
13,2,5.922 
14,1,6.6457 
14,2,5.7432 
15,1,4.8929 
15,2,3.2101 
16,1,3.9956 
16,2,4.8043 
17,1,6.2384 
17,2,4.828 
18,1,3.6031 
18,2,4.436 
19,1,4.2775 
19,2,4.4771 
20,1,4.3737 
20,2,3.4646 
21,1,6.661 
21,2,6.1276 
22,1,4.8679 
22,2,4.5243 
23,1,3.7414 
23,2,5.195 
24,1,3.9057 
24,2,3.1266 
25,1,3.0024 
25,2,3.8115 
26,1,5.9677 
26,2,5.6274 
27,1,5.8791 
27,2,5.6854 
28,1,6.5553 
28,2,4.8166 
29,1,5.3442 
29,2,5.4273 
30,1,4.7607 
30,2,5.7183 
31,1,4.3988 
31,2,4.4215 
32,1,5.5201 
32,2,5.5275 
33,1,5.0599 
33,2,5.661 
34,1,4.7982 
34,2,3.2118 
35,1,2.7588 
35,2,4.4617 
36,1,5.5835 
36,2,3.7311 
37,1,3.7488 
37,2,4.7473 
38,1,5.2108 
38,2,5.9539 
39,1,6.2031 
39,2,4.4837 
40,1,5.9936 
40,2,5.7403 
41,1,5.8777 
41,2,3.058 
42,1,4.8786 
42,2,6.176 
43,1,5.7321 
43,2,4.4382 
44,1,4.1917 
44,2,6.5827 
45,1,4.143 
45,2,4.4833 
46,1,4.8927 
46,2,5.4154 
47,1,5.5288 
47,2,4.7533 
48,1,4.672 
48,2,4.6703 
49,1,4.2929 
49,2,5.2871 
50,1,4.0714 
50,2,3.0984 
51,1,5.791 
51,2,4.3225 
52,1,4.3254 
52,2,5.1557 
53,1,3.5264 
53,2,5.1536 
54,1,5.0851 
54,2,6.8432 
55,1,5.8668 
55,2,5.6247 
56,1,4.4828 
56,2,4.1444 
57,1,3.7195 
57,2,3.0839 
58,1,6.2739 
58,2,5.5381 
59,1,3.7603 
59,2,2.7398 
60,1,5.2059 
60,2,4.3549 
61,1,5.1609 
61,2,4.4483 
62,1,4.692 
62,2,5.0107 
63,1,2.9712 
63,2,4.5551 
64,1,3.3059 
64,2,3.5264 
65,1,4.7692 
65,2,5.7532 
66,1,4.9386 
66,2,5.6909 
67,1,4.1326 
67,2,5.2572 
68,1,5.5266 
68,2,3.6678 
69,1,5.4189 
69,2,4.8814 
70,1,3.3717 
70,2,5.2484 
71,1,5.6024 
71,2,4.882 
72,1,5.687 
72,2,4.5067 
73,1,4.7541 
73,2,4.9825 
74,1,5.6133 
74,2,5.5493 
75,1,5.4893 
75,2,6.2217 
76,1,5.2341 
76,2,6.0766 
77,1,3.4138 
77,2,5.2657 
78,1,5.4331 
78,2,7.1095 
79,1,3.8306 
79,2,4.5858 
80,1,3.8164 
80,2,5.4344 
81,1,5.5036 
81,2,4.9735 
82,1,4.9114 
82,2,6.0772 
83,1,5.5114 
83,2,5.507 
84,1,4.4507 
84,2,5.021 
85,1,5.6087 
85,2,5.3533 
86,1,6.3289 
86,2,4.9012 
87,1,4.2978 
87,2,5.065 
88,1,4.8974 
88,2,3.6842 
89,1,6.3012 
89,2,5.4115 
90,1,4.0487 
90,2,5.9479 
91,1,3.8622 
91,2,4.4606 
92,1,3.7633 
92,2,7.5587 
93,1,5.0331 
93,2,5.3688 
94,1,4.7369 
94,2,4.4986 
95,1,5.5676 
95,2,5.2609 
96,1,5.0721 
96,2,5.8942 
97,1,4.6084 
97,2,3.3115 
98,1,5.5971 
98,2,6.8255 
99,1,3.1822 
99,2,5.9488 
100,1,5.7274 
100,2,5.5632 
101,1,5.5899 
101,2,3.9872 
102,1,4.5504 
102,2,3.2482 
103,1,5.5734 
103,2,6.2603 
104,1,5.3192 
104,2,6.0539 
105,1,4.9773 
105,2,3.6443 
106,1,2.6762 
106,2,5.5288 
107,1,4.8823 
107,2,5.1697 
108,1,6.9318 
108,2,6.0724 
109,1,4.7916 
109,2,6.2029 
110,1,5.5839 
110,2,4.1275 
111,1,4.679 
111,2,4.22 
112,1,3.9674 
112,2,1.7797 
113,1,5.2688 
113,2,5.7804 
114,1,4.9496 
114,2,4.768 
115,1,5.2597 
115,2,5.1346 
116,1,3.6712 
116,2,5.8777 
117,1,4.3432 
117,2,4.5911 
118,1,4.608 
118,2,5.8449 
119,1,6.4271 
119,2,5.4967 
120,1,4.3809 
120,2,4.7139 
121,1,4.6959 
121,2,4.9643 
122,1,7.104 
122,2,3.9305 
123,1,5.2153 
123,2,5.1401 
124,1,4.1559 
124,2,5.603 
125,1,5.1405 
125,2,7.5209 
126,1,5.2631 
126,2,4.8124 
127,1,5.9492 
127,2,4.6659 
128,1,6.5004 
128,2,5.2242 
129,1,1.6184 
129,2,6.3109 
130,1,7.1923 
130,2,5.4156 
131,1,5.921 
131,2,4.6073 
132,1,5.2896 
132,2,5.6504 
133,1,4.2714 
133,2,5.5634 
134,1,4.4382 
134,2,5.5675 
135,1,5.8388 
135,2,4.7729 
136,1,5.9191 
136,2,4.9999 
137,1,4.3231 
137,2,4.6898 
138,1,5.0254 
138,2,5.018 
139,1,5.0022 
139,2,5.6858 
140,1,4.6945 
140,2,3.7923 
141,1,4.8993 
141,2,5.6358 
142,1,4.7689 
142,2,4.4814 
143,1,3.0254 
143,2,4.6743 
144,1,4.8448 
144,2,5.8375 
145,1,5.5486 
145,2,5.333 
146,1,3.9778 
146,2,5.2549 
147,1,6.3828 
147,2,5.8697 
148,1,5.2604 
148,2,5.6381 
149,1,4.2244 
149,2,4.5456 
150,1,5.7293 
150,2,4.0913 
151,1,4.8236 
151,2,4.2333 
152,1,5.1156 
152,2,3.8362 
