1,1,8.5684 
1,2,9.6533 
2,1,9.3201 
2,2,10.2348 
3,1,7.5589 
3,2,9.2348 
4,1,10.9043 
4,2,8.4631 
5,1,8.0766 
5,2,7.349 
6,1,9.7946 
6,2,7.9629 
7,1,9.0726 
7,2,6.4697 
8,1,8.682 
8,2,7.8027 
9,1,8.8107 
9,2,6.6594 
10,1,9.2785 
10,2,7.5043 
11,1,9.6316 
11,2,8.3012 
12,1,8.7674 
12,2,6.8679 
13,1,8.8588 
13,2,10.6957 
14,1,8.7418 
14,2,6.5522 
15,1,8.2263 
15,2,7.8181 
16,1,9.2411 
16,2,9.2892 
17,1,8.9025 
17,2,8.1129 
18,1,6.8682 
18,2,7.7824 
19,1,10.1221 
19,2,8.8398 
20,1,8.0151 
20,2,8.1163 
21,1,7.0484 
21,2,7.8169 
22,1,8.5527 
22,2,6.5233 
23,1,8.9542 
23,2,7.0424 
24,1,8.533 
24,2,7.3771 
25,1,8.2353 
25,2,6.5273 
26,1,8.4783 
26,2,7.0047 
27,1,9.7628 
27,2,7.0878 
28,1,10.6931 
28,2,8.2882 
29,1,9.7855 
29,2,5.6348 
30,1,9.8236 
30,2,4.4939 
31,1,9.6313 
31,2,7.7467 
32,1,8.4105 
32,2,8.3465 
33,1,7.6733 
33,2,8.4897 
34,1,9.1933 
34,2,7.6294 
35,1,8.9942 
35,2,8.359 
36,1,8.0826 
36,2,8.3363 
37,1,8.1724 
37,2,8.17 
38,1,7.5654 
38,2,9.1367 
39,1,7.7769 
39,2,9.2368 
40,1,9.0225 
40,2,7.5821 
41,1,8.9043 
41,2,8.2573 
42,1,7.563 
42,2,9.3545 
43,1,8.9803 
43,2,8.252 
44,1,10.1248 
44,2,8.2721 
45,1,9.3193 
45,2,6.482 
46,1,9.8176 
46,2,8.6621 
47,1,7.9329 
47,2,7.7002 
48,1,9.3121 
48,2,7.4299 
49,1,11.6096 
49,2,7.8962 
50,1,7.6433 
50,2,10.1654 
51,1,9.4898 
51,2,8.888 
52,1,8.3883 
52,2,7.4722 
53,1,10.6834 
53,2,7.9873 
54,1,6.5695 
54,2,7.342 
55,1,9.337 
55,2,7.2984 
56,1,8.8644 
56,2,7.651 
57,1,7.2645 
57,2,8.603 
58,1,8.9604 
58,2,8.9891 
59,1,6.8482 
59,2,7.8272 
60,1,9.1745 
60,2,7.7089 
61,1,9.4972 
61,2,7.623 
62,1,8.2084 
62,2,7.9642 
63,1,9.0656 
63,2,7.1977 
64,1,7.6864 
64,2,5.7948 
65,1,7.9834 
65,2,7.3774 
66,1,8.238 
66,2,7.6423 
67,1,9.8515 
67,2,5.6841 
68,1,8.0962 
68,2,9.043 
69,1,8.0546 
69,2,8.7418 
70,1,9.8639 
70,2,6.6502 
71,1,8.3987 
71,2,7.7159 
72,1,8.7393 
72,2,6.8661 
73,1,9.3321 
73,2,7.0039 
74,1,9.7083 
74,2,9.7387 
75,1,8.5901 
75,2,6.7411 
76,1,7.921 
76,2,8.4131 
77,1,8.1132 
77,2,9.3697 
78,1,8.9373 
78,2,8.5629 
79,1,10.1312 
79,2,9.6343 
80,1,7.3003 
80,2,8.4576 
81,1,9.2804 
81,2,7.5156 
82,1,11.2701 
82,2,9.4144 
83,1,8.9745 
83,2,6.8008 
84,1,8.308 
84,2,6.5989 
85,1,10.2268 
85,2,7.1924 
86,1,9.9903 
86,2,9.5325 
87,1,9.8879 
87,2,8.5916 
88,1,8.8904 
88,2,8.8571 
89,1,8.7488 
89,2,8.748 
90,1,8.2556 
90,2,7.1544 
91,1,7.9879 
91,2,8.0241 
92,1,8.968 
92,2,7.7993 
93,1,8.6708 
93,2,7.3033 
94,1,9.019 
94,2,7.2 
95,1,8.2336 
95,2,9.355 
96,1,9.8731 
96,2,7.9715 
97,1,9.7784 
97,2,9.4807 
98,1,8.0263 
98,2,8.9247 
99,1,9.2171 
99,2,7.8874 
100,1,9.5419 
100,2,7.5796 
101,1,9.0577 
101,2,8.1244 
102,1,10.5379 
102,2,8.6808 
103,1,6.7861 
103,2,5.2591 
104,1,7.4597 
104,2,8.0736 
105,1,10.041 
105,2,8.2429 
106,1,10.3104 
106,2,8.6364 
107,1,10.2229 
107,2,9.5608 
108,1,9.8269 
108,2,8.2426 
109,1,8.5303 
109,2,10.7139 
110,1,7.8516 
110,2,7.8132 
111,1,9.0948 
111,2,8.4203 
112,1,10.9701 
112,2,8.8221 
113,1,9.2648 
113,2,8.2341 
114,1,7.8528 
114,2,8.7433 
115,1,9.0319 
115,2,7.8798 
116,1,10.4529 
116,2,9.4144 
117,1,7.21 
117,2,6.8164 
118,1,7.5141 
118,2,8.267 
119,1,10.3505 
119,2,7.5026 
120,1,9.8865 
120,2,8.2186 
121,1,8.4875 
121,2,9.0171 
122,1,8.9215 
122,2,7.7336 
123,1,10.2005 
123,2,8.1585 
124,1,10.1753 
124,2,8.9511 
125,1,8.0157 
125,2,8.0557 
126,1,9.3298 
126,2,9.2139 
127,1,9.5603 
127,2,6.9714 
128,1,9.0384 
128,2,6.9371 
129,1,7.3388 
129,2,8.6805 
130,1,8.6002 
130,2,8.9822 
131,1,8.5659 
131,2,6.8023 
132,1,8.7928 
132,2,8.6046 
133,1,8.3844 
133,2,10.4795 
134,1,9.988 
134,2,8.0261 
135,1,8.4017 
135,2,9.1783 
136,1,10.5616 
136,2,8.0421 
137,1,9.3787 
137,2,5.3137 
138,1,9.7424 
138,2,7.1238 
139,1,8.7594 
139,2,7.6562 
140,1,7.5144 
140,2,9.4404 
141,1,10.6424 
141,2,7.6197 
142,1,8.2863 
142,2,7.1334 
143,1,10.1388 
143,2,8.8611 
144,1,10.4917 
144,2,6.7434 
145,1,9.0267 
145,2,9.197 
146,1,7.9482 
146,2,7.177 
147,1,9.1055 
147,2,9.428 
148,1,10.2257 
148,2,9.0699 
149,1,9.383 
149,2,6.8482 
150,1,10.462 
150,2,8.5232 
151,1,10.7955 
151,2,8.5813 
152,1,8.0196 
152,2,9.8391 
153,1,7.6925 
153,2,7.6097 
154,1,10.0411 
154,2,8.4246 
155,1,10.1811 
155,2,5.8935 
156,1,8.5194 
156,2,6.9094 
157,1,6.9957 
157,2,7.5388 
158,1,9.001 
158,2,10.5364 
159,1,9.7817 
159,2,8.9133 
160,1,9.8538 
160,2,7.9115 
161,1,7.5916 
161,2,7.5001 
162,1,9.8234 
162,2,6.1925 
163,1,9.9753 
163,2,8.309 
164,1,9.2275 
164,2,7.8992 
165,1,8.9438 
165,2,6.655 
166,1,7.847 
166,2,7.4779 
167,1,9.7261 
167,2,10.1083 
168,1,8.8851 
168,2,6.7516 
169,1,8.2838 
169,2,7.8454 
170,1,7.6527 
170,2,9.4798 
171,1,9.4056 
171,2,8.7232 
172,1,9.6549 
172,2,8.8231 
173,1,6.3333 
173,2,9.5903 
174,1,8.5149 
174,2,9.3575 
175,1,8.8446 
175,2,8.8604 
176,1,9.9951 
176,2,8.5423 
177,1,8.3059 
177,2,8.845 
178,1,9.4577 
178,2,7.1848 
179,1,7.7314 
179,2,8.7472 
180,1,9.6334 
180,2,7.2317 
181,1,8.5173 
181,2,8.8026 
182,1,9.6622 
182,2,8.022 
183,1,8.4456 
183,2,7.5867 
184,1,7.7831 
184,2,7.5431 
185,1,7.5066 
185,2,7.9653 
186,1,9.9953 
186,2,6.8562 
187,1,8.061 
187,2,7.995 
188,1,9.4328 
188,2,7.9342 
189,1,6.9121 
189,2,8.1142 
190,1,7.1518 
190,2,8.6443 
191,1,9.3079 
191,2,9.8818 
192,1,10.1146 
192,2,6.3204 
193,1,8.8209 
193,2,7.2652 
194,1,8.0335 
194,2,7.7154 
195,1,10.5033 
195,2,9.005 
196,1,9.2286 
196,2,8.9804 
197,1,9.7929 
197,2,8.2732 
198,1,9.2873 
198,2,7.629 
199,1,9.2613 
199,2,7.671 
200,1,7.7356 
200,2,6.4767 
201,1,8.9549 
201,2,8.3347 
202,1,7.7816 
202,2,8.7433 
203,1,10.2342 
203,2,6.6111 
204,1,9.8961 
204,2,7.8949 
205,1,8.1488 
205,2,7.0808 
206,1,6.0871 
206,2,7.5175 
207,1,7.4956 
207,2,8.9767 
208,1,8.6452 
208,2,6.9858 
209,1,10.5269 
209,2,8.8306 
210,1,8.5038 
210,2,9.0263 
211,1,10.6441 
211,2,7.1999 
212,1,9.9423 
212,2,8.329 
213,1,7.4508 
213,2,6.0812 
214,1,9.1075 
214,2,10.0668 
215,1,9.1862 
215,2,9.1687 
216,1,8.7732 
216,2,7.7722 
217,1,8.0032 
217,2,7.3551 
218,1,8.52 
218,2,8.7311 
219,1,7.575 
219,2,8.0914 
220,1,8.344 
220,2,8.5799 
221,1,10.6082 
221,2,6.1287 
222,1,8.0842 
222,2,6.1004 
223,1,10.845 
223,2,8.7334 
224,1,8.7728 
224,2,8.2178 
225,1,9.0362 
225,2,6.9208 
226,1,8.734 
226,2,8.4434 
227,1,9.2875 
227,2,8.382 
228,1,8.5964 
228,2,8.3754 
229,1,10.308 
229,2,9.9701 
230,1,11.07 
230,2,7.6997 
231,1,6.7403 
231,2,7.0605 
232,1,6.6967 
232,2,8.1382 
233,1,7.6887 
233,2,8.576 
234,1,8.006 
234,2,6.1901 
235,1,9.6199 
235,2,8.8301 
236,1,8.3026 
236,2,7.9232 
237,1,8.0707 
