1,1,0.3224 
1,2,-0.154 
2,1,0.7108 
2,2,-1.5249 
3,1,1.4229 
3,2,0.1909 
4,1,-0.4539 
4,2,-0.7349 
5,1,0.9942 
5,2,0.0521 
6,1,-0.8562 
6,2,0.0903 
7,1,2.5417 
7,2,0.3871 
8,1,-1.0055 
8,2,-1.2435 
9,1,1.1272 
9,2,-1.9953 
10,1,-1.9079 
10,2,0.6117 
11,1,-1.2557 
11,2,0.3155 
12,1,-0.1787 
12,2,-0.5103 
13,1,-1.0041 
13,2,0.0003 
14,1,1.2561 
14,2,-1.7525 
15,1,0.7842 
15,2,-0.0123 
16,1,-3.0501 
16,2,0.7618 
17,1,-0.4753 
17,2,-0.9843 
18,1,1.0257 
18,2,-1.6408 
19,1,-0.1394 
19,2,-0.0122 
20,1,-0.5089 
20,2,0.376 
21,1,0.3019 
21,2,0.6506 
22,1,-2.0299 
22,2,0.4059 
23,1,0.3329 
23,2,0.3116 
24,1,-0.916 
24,2,1.3379 
25,1,0.3019 
25,2,1.978 
26,1,-0.1053 
26,2,1.6074 
27,1,-1.5573 
27,2,-1.4202 
28,1,-2.6935 
28,2,-1.5074 
29,1,-0.5665 
29,2,-0.0968 
30,1,1.8682 
30,2,-0.4842 
31,1,-0.9351 
31,2,-0.3522 
32,1,-0.1845 
32,2,0.2599 
33,1,0.1077 
33,2,-1.9026 
34,1,-1.2021 
34,2,-1.9866 
35,1,0.5136 
35,2,-0.9697 
36,1,0.2987 
36,2,0.7089 
37,1,-0.19 
37,2,0.3248 
38,1,-0.4083 
38,2,0.4807 
39,1,1.2417 
39,2,-0.1057 
40,1,-2.0956 
40,2,-1.296 
41,1,0.507 
41,2,0.2633 
42,1,-0.7606 
42,2,1.7012 
43,1,-0.3289 
43,2,-0.0053 
44,1,-0.0865 
44,2,0.6533 
45,1,-0.1753 
45,2,-0.2794 
46,1,1.3299 
46,2,-0.3978 
47,1,0.6432 
47,2,0.0334 
48,1,2.0242 
48,2,-0.2709 
49,1,-1.2896 
49,2,0.1173 
50,1,0.9977 
50,2,-2.2211 
51,1,-1.3089 
51,2,0.2228 
52,1,-1.366 
52,2,-0.0713 
53,1,0.765 
53,2,0.5727 
54,1,-1.2721 
54,2,-0.3977 
55,1,-0.6063 
55,2,-0.2021 
56,1,0.6266 
56,2,0.2874 
57,1,-0.6556 
57,2,1.0341 
58,1,1.0559 
58,2,1.4478 
59,1,0.3346 
59,2,-1.0143 
60,1,-1.4005 
60,2,2.0734 
61,1,0.5998 
61,2,0.8563 
62,1,-2.0782 
62,2,0.895 
63,1,-1.2163 
63,2,0.9564 
64,1,2.3693 
64,2,-0.537 
65,1,0.2746 
65,2,-0.7922 
66,1,0.6543 
66,2,1.0893 
67,1,0.0046 
67,2,0.1261 
68,1,-1.4203 
68,2,-2.9477 
69,1,0.4561 
69,2,2.1766 
70,1,1.0362 
70,2,0.4443 
71,1,1.2517 
71,2,1.0568 
72,1,-0.2427 
72,2,-1.8087 
73,1,-0.0046 
73,2,1.1295 
74,1,0.7238 
74,2,0.1509 
75,1,2.9779 
75,2,-1.0146 
76,1,-1.9889 
76,2,1.7086 
77,1,-1.4307 
77,2,-0.6609 
78,1,0.874 
78,2,1.0811 
79,1,0.746 
79,2,0.8868 
80,1,0.6648 
80,2,0.3474 
81,1,-1.2979 
81,2,0.1176 
82,1,-1.4981 
82,2,-0.2894 
83,1,0.599 
83,2,-0.9189 
84,1,0.7804 
84,2,-0.2338 
85,1,0.18 
85,2,1.1906 
86,1,0.9799 
86,2,1.2979 
87,1,0.464 
87,2,-2.456 
88,1,-1.2403 
88,2,0.2458 
89,1,0.7604 
89,2,2.5968 
90,1,1.6908 
90,2,-0.0488 
91,1,0.22 
91,2,0.5053 
92,1,-1.2346 
92,2,1.0482 
93,1,-1.2461 
93,2,-0.9577 
94,1,0.2681 
94,2,-0.6448 
95,1,-0.1689 
95,2,-1.8476 
96,1,-0.2868 
96,2,-0.7888 
97,1,1.425 
97,2,0.986 
98,1,-0.1639 
