Feature1,Feature2,Class
0.3661,1.0843,1 
-0.7171,1.5729,1 
-1.1993,0.7515,1 
1.6248,0.3045,1 
-0.0276,0.7335,1 
0.1066,-0.9605,1 
1.5004,0.207,1 
-0.5742,0.2128,1 
1.3396,-1.0881,1 
0.1507,0.6791,1 
0.6108,-0.5651,1 
-0.6743,1.9085,1 
0.4245,1.5876,1 
0.5697,-0.4195,1 
0.0042,0.181,1 
0.0746,-0.7036,1 
-0.2647,-0.1391,1 
0.8276,-1.565,1 
0.4058,-0.4085,1 
0.9949,-2.0207,1 
-0.7179,-0.0232,1 
-0.1236,-1.1475,1 
-0.6164,0.0276,1 
1.4226,0.6927,1 
-0.8849,0.965,1 
-0.2334,1.0594,1 
0.7712,0.207,1 
0.9848,1.6284,1 
1.0688,-1.2489,1 
1.2802,1.9939,1 
-0.0494,1.9589,1 
0.9553,0.1401,1 
-0.8279,1.0199,1 
1.2161,0.3549,1 
0.0866,0.6186,1 
-0.2861,0.5817,1 
0.2064,-1.9766,1 
-0.9536,-1.4605,1 
-1.5007,0.5018,1 
0.3492,0.8132,1 
2.0231,0.2845,1 
0.0701,0.4999,1 
-1.8649,0.2973,1 
-0.0889,-0.4736,1 
-0.4129,-1.808,1 
-0.2301,-0.7899,1 
-0.2385,-0.1284,1 
0.367,-0.2609,1 
0.8172,0.2785,1 
0.1017,0.6847,1 
-1.6576,0.7092,1 
1.2621,-0.8827,1 
-1.2432,0.1002,1 
0.4487,-1.1725,1 
0.9103,-0.9118,1 
-1.3693,-1.093,1 
-0.5201,1.7237,1 
-1.7942,0.2418,1 
0.249,1.6008,1 
0.2868,0.4706,1 
1.3149,0.7611,1 
0.4817,-0.162,1 
-0.1288,-0.6783,1 
2.2147,-0.329,1 
0.4902,1.1526,1 
0.4106,-1.4072,1 
-0.5575,1.0884,1 
0.8417,-1.0242,1 
-0.9598,0.5025,1 
-1.9011,2.0685,1 
-2.6135,0.6016,1 
1.3978,1.1953,1 
0.6298,-1.9538,1 
