0,0,8.9615 
0,1,8.805 
0,2,2.3919 
0,3,1.4241 
0,4,2.1156 
0,5,1.6085 
1,0,8.7382 
1,1,6.1011 
1,2,3.6422 
1,3,1.7924 
1,4,3.5911 
1,5,1.4423 
2,0,6.9918 
2,1,7.4461 
2,2,1.2629 
2,3,0.837 
2,4,1.0468 
2,5,0.8934 
3,0,9.0258 
3,1,9.3701 
3,2,1.2833 
3,3,2.8154 
3,4,2.9779 
3,5,2.9476 
4,0,8.7624 
4,1,8.9056 
4,2,2.3725 
4,3,1.7718 
4,4,0.9145 
4,5,2.3157 
5,0,8.5062 
5,1,7.2694 
5,2,3.8683 
5,3,2.3908 
5,4,2.398 
5,5,3.0233 
6,0,8.9791 
6,1,7.6376 
6,2,-0.6721 
6,3,2.7325 
6,4,1.4354 
6,5,2.0598 
7,0,10.1319 
7,1,8.1524 
7,2,1.3868 
7,3,2.4262 
7,4,3.0472 
7,5,1.5132 
8,0,8.3272 
8,1,9.0975 
8,2,1.9331 
8,3,0.5648 
8,4,1.977 
8,5,2.7182 
9,0,9.7099 
9,1,8.0881 
9,2,0.074 
9,3,2.2048 
9,4,1.2193 
9,5,1.6545 
10,0,7.8476 
10,1,6.8841 
10,2,1.649 
10,3,1.8835 
10,4,3.9555 
10,5,2.3366 
11,0,8.8071 
11,1,8.6112 
11,2,1.9866 
11,3,2.4518 
11,4,2.4341 
11,5,1.8657 
12,0,10.6995 
12,1,7.1892 
12,2,2.5775 
12,3,1.1367 
12,4,1.3521 
12,5,1.7443 
13,0,8.9167 
13,1,9.465 
13,2,2.7799 
13,3,0.3469 
13,4,1.8961 
13,5,4.0407 
14,0,7.9475 
14,1,9.0814 
14,2,3.1974 
14,3,2.7399 
14,4,3.5466 
14,5,1.7768 
15,0,7.6412 
15,1,7.5238 
15,2,0.291 
15,3,2.6956 
15,4,2.914 
15,5,2.4434 
16,0,8.6301 
16,1,7.2836 
16,2,1.0684 
16,3,1.5794 
16,4,1.8512 
16,5,2.7339 
17,0,9.0821 
17,1,7.9271 
17,2,2.9746 
17,3,0.9698 
17,4,2.3112 
17,5,3.0101 
18,0,7.6975 
18,1,9.4082 
18,2,0.7899 
18,3,1.6945 
18,4,2.2306 
18,5,3.3144 
19,0,9.5371 
19,1,8.9144 
19,2,3.117 
19,3,2.4531 
19,4,2.3245 
19,5,0.1783 
20,0,7.9443 
20,1,7.2815 
20,2,3.1509 
20,3,0.2852 
20,4,0.7308 
20,5,3.0497 
21,0,8.8269 
21,1,6.8738 
21,2,0.3261 
21,3,1.9649 
21,4,2.6657 
21,5,1.1002 
22,0,10.3171 
22,1,9.1506 
22,2,2.4779 
22,3,2.9789 
22,4,1.2702 
22,5,0.1826 
23,0,10.5075 
23,1,7.9309 
23,2,1.4755 
23,3,3.2545 
23,4,1.8148 
23,5,2.2132 
24,0,9.2472 
24,1,7.4976 
24,2,2.7015 
24,3,3.3257 
24,4,3.5316 
24,5,1.196 
25,0,9.6971 
