0,0,4.0597 
0,1,7.4449 
0,2,3.7009 
0,3,1.4804 
0,4,2.4742 
0,5,1.8437 
0,6,0.6522 
0,7,1.4681 
1,0,5.355 
1,1,8.6655 
1,2,1.901 
1,3,3.0798 
1,4,2.5055 
1,5,1.9092 
1,6,1.3449 
1,7,0.558 
2,0,4.201 
2,1,9.4401 
2,2,2.1842 
2,3,1.9064 
2,4,1.0328 
2,5,2.6032 
2,6,3.2264 
2,7,1.5518 
3,0,6.1996 
3,1,8.3209 
3,2,1.6139 
3,3,2.3466 
3,4,1.3013 
3,5,2.5448 
3,6,3.125 
3,7,0.3938 
4,0,5.0651 
4,1,6.895 
4,2,2.1459 
4,3,2.3131 
4,4,1.1576 
4,5,1.8181 
4,6,0.9486 
4,7,1.7962 
5,0,3.6577 
5,1,8.7909 
5,2,3.0891 
5,3,2.9564 
5,4,0.6415 
5,5,2.635 
5,6,1.0937 
5,7,2.4091 
6,0,6.7632 
6,1,8.453 
6,2,1.2464 
6,3,0.742 
6,4,2.8558 
6,5,0.9767 
6,6,3.1854 
6,7,3.1724 
7,0,5.4439 
7,1,8.3935 
7,2,2.2462 
7,3,1.9736 
7,4,2.9904 
7,5,3.7401 
7,6,0.557 
7,7,3.5082 
8,0,6.6483 
8,1,6.5668 
8,2,1.3267 
8,3,0.9512 
8,4,2.3916 
8,5,1.4105 
8,6,0.9236 
8,7,2.7432 
9,0,5.2271 
9,1,6.4402 
9,2,2.8971 
9,3,1.3056 
9,4,2.8119 
9,5,2.7831 
9,6,2.4202 
9,7,3.2512 
10,0,4.3904 
10,1,7.1729 
10,2,3.0389 
10,3,2.8732 
10,4,2.6376 
10,5,-0.0591 
10,6,2.8092 
10,7,1.3932 
11,0,4.6991 
11,1,7.821 
11,2,2.171 
11,3,1.1207 
11,4,1.4285 
11,5,2.8047 
11,6,1.3426 
11,7,1.9639 
12,0,3.7981 
12,1,8.8088 
12,2,1.8481 
12,3,1.4351 
12,4,3.3009 
12,5,1.7587 
12,6,1.5582 
12,7,2.6076 
13,0,4.8633 
13,1,7.3972 
13,2,1.4097 
13,3,2.0342 
13,4,2.9779 
13,5,3.4937 
13,6,1.9929 
13,7,1.2658 
14,0,4.6712 
14,1,7.8175 
14,2,3.3191 
14,3,3.6679 
14,4,1.9114 
14,5,1.3176 
14,6,2.6094 
14,7,2.4366 
15,0,4.8379 
15,1,6.453 
15,2,2.9229 
15,3,1.9411 
15,4,1.6739 
15,5,1.6891 
15,6,1.9319 
15,7,0.8892 
16,0,5.3531 
16,1,9.9543 
16,2,0.3509 
16,3,1.1668 
16,4,0.7971 
16,5,3.516 
16,6,2.8293 
16,7,0.7381 
17,0,5.4774 
17,1,7.4165 
17,2,1.9142 
17,3,1.9824 
17,4,-0.1351 
17,5,3.0957 
17,6,3.2578 
17,7,2.859 
18,0,5.2431 
18,1,10.6937 
18,2,2.3986 
18,3,0.4968 
18,4,2.0322 
18,5,1.9577 
18,6,3.1831 
18,7,0.0207 
19,0,4.2302 
19,1,5.8003 
19,2,1.8457 
19,3,1.7289 
19,4,1.7314 
19,5,2.4773 
19,6,1.2697 
19,7,3.4661 
20,0,4.2444 
20,1,6.113 
20,2,2.8263 
20,3,0.6492 
20,4,2.8316 
20,5,1.2815 
20,6,-0.2681 
20,7,-0.2563 
21,0,4.8899 
21,1,7.4846 
21,2,2.7568 
21,3,2.6777 
21,4,1.3289 
21,5,1.2146 
21,6,1.9899 
21,7,1.3166 
22,0,4.43 
22,1,7.4117 
22,2,2.8617 
22,3,-0.6831 
22,4,2.672 
22,5,0.9626 
22,6,1.0909 
22,7,1.9686 
23,0,4.2054 
23,1,8.6284 
23,2,3.0828 
23,3,3.4386 
23,4,2.9688 
23,5,3.2657 
23,6,2.0431 
23,7,0.9569 
24,0,4.1745 
24,1,9.4237 
24,2,0.6145 
24,3,1.213 
24,4,0.7231 
24,5,3.0158 
24,6,1.3171 
24,7,4.4789 
25,0,5.7335 
25,1,9.0936 
25,2,1.0334 
25,3,2.5592 
25,4,2.1844 
25,5,1.1918 
25,6,1.2059 
25,7,2.2836 
26,0,5.1064 
26,1,7.352 
