0,0,4.0782 
0,1,3.4137 
0,2,3.164 
0,3,0.7583 
0,4,0.0148 
0,5,3.3067 
0,6,2.7378 
1,0,5.3791 
1,1,4.001 
1,2,0.895 
1,3,1.0567 
1,4,1.2796 
1,5,4.2813 
1,6,2.035 
2,0,4.3254 
2,1,4.2181 
2,2,3.1669 
2,3,2.2801 
2,4,2.5609 
2,5,2.0576 
2,6,2.265 
3,0,2.789 
3,1,3.9713 
3,2,1.7365 
3,3,3.3121 
3,4,2.9434 
3,5,2.8398 
3,6,1.2205 
4,0,5.0383 
4,1,4.514 
4,2,1.9958 
4,3,-0.8132 
4,4,1.2612 
4,5,3.1194 
4,6,2.3861 
5,0,3.9029 
5,1,5.208 
5,2,2.5912 
5,3,2.0604 
5,4,2.5288 
5,5,3.9749 
5,6,1.6956 
6,0,6.1189 
6,1,4.9321 
6,2,2.8282 
6,3,2.0263 
6,4,1.0028 
6,5,-0.1314 
6,6,0.3382 
7,0,4.6335 
7,1,4.0292 
7,2,2.7814 
7,3,2.9813 
7,4,2.4847 
7,5,0.2237 
7,6,1.9069 
8,0,5.8612 
8,1,3.3673 
8,2,0.0942 
8,3,1.3827 
8,4,3.3963 
8,5,3.622 
8,6,3.8539 
9,0,4.945 
9,1,3.3572 
9,2,4.491 
9,3,3.4889 
9,4,1.5043 
9,5,1.925 
9,6,1.6561 
10,0,6.7024 
10,1,4.0443 
10,2,3.2318 
10,3,1.9738 
10,4,3.6681 
10,5,3.1555 
10,6,2.5727 
11,0,7.0227 
11,1,3.5722 
11,2,1.609 
11,3,1.8337 
11,4,0.5364 
11,5,2.7435 
11,6,1.7713 
12,0,4.4658 
12,1,3.5792 
12,2,2.9858 
12,3,2.4779 
12,4,1.8929 
12,5,0.3987 
12,6,0.8677 
13,0,5.4743 
13,1,4.0616 
13,2,2.3842 
13,3,0.7234 
13,4,0.9859 
13,5,2.4159 
13,6,3.6334 
14,0,6.0643 
14,1,3.4974 
14,2,0.3825 
14,3,4.1681 
14,4,2.6298 
14,5,3.5144 
14,6,0.4967 
15,0,4.7516 
15,1,5.2021 
15,2,1.7752 
15,3,2.1661 
15,4,0.9104 
15,5,1.5894 
15,6,2.5242 
16,0,3.9399 
16,1,4.7503 
16,2,0.6622 
16,3,1.609 
16,4,1.8171 
16,5,0.9273 
16,6,2.6384 
17,0,3.9821 
17,1,2.7945 
17,2,2.5654 
17,3,2.4511 
17,4,3.8074 
17,5,0.877 
17,6,1.4701 
18,0,7.6353 
18,1,3.1136 
18,2,3.3566 
18,3,1.8547 
18,4,1.0163 
18,5,1.9715 
18,6,1.7151 
19,0,3.3535 
19,1,2.7316 
19,2,0.7529 
19,3,3.4054 
19,4,0.8903 
19,5,2.2383 
19,6,3.439 
20,0,4.8519 
20,1,5.4836 
20,2,1.3672 
20,3,1.2984 
20,4,0.8868 
20,5,1.1659 
20,6,0.6289 
21,0,5.2844 
21,1,3.1359 
21,2,2.7304 
21,3,2.8784 
21,4,2.3642 
21,5,1.756 
21,6,1.6739 
22,0,4.4741 
22,1,4.0203 
22,2,0.8173 
22,3,1.5445 
22,4,1.5583 
22,5,2.5211 
22,6,3.7997 
23,0,6.4025 
23,1,1.776 
23,2,3.9354 
23,3,2.1566 
23,4,0.9238 
23,5,1.9697 
23,6,1.3047 
24,0,4.4732 
24,1,4.3748 
24,2,3.7273 
24,3,2.1814 
24,4,2.5358 
24,5,2.1451 
24,6,2.7565 
25,0,4.4636 
25,1,2.8072 
25,2,1.9591 
25,3,1.7232 
25,4,0.8554 
25,5,0.9066 
25,6,1.2365 
26,0,5.8986 
26,1,3.9245 
26,2,1.823 
26,3,1.595 
26,4,3.2965 
26,5,0.6707 
26,6,0.8945 
27,0,6.1052 
27,1,3.6303 
27,2,1.9813 
27,3,0.7264 
27,4,1.1849 
27,5,3.064 
27,6,2.0377 
28,0,4.8662 
28,1,4.7145 
28,2,1.2901 
28,3,2.4683 
28,4,2.5141 
28,5,1.409 
28,6,2.732 
29,0,6.0427 
29,1,2.4124 
29,2,0.6561 
29,3,2.7367 
29,4,2.6577 
29,5,1.2323 
29,6,0.8217 
30,0,3.4771 
30,1,3.107 
30,2,0.832 
30,3,1.9669 
30,4,2.8755 
30,5,2.4419 
30,6,1.9579 
31,0,4.6542 
31,1,4.0516 
31,2,0.9264 
31,3,0.5392 
31,4,2.0264 
31,5,3.3165 
31,6,1.505 
32,0,5.521 
32,1,2.4418 
32,2,0.8763 
32,3,3.1106 
32,4,2.7923 
32,5,1.1714 
32,6,1.8132 
33,0,5.2291 
33,1,4.2213 
33,2,2.1868 
33,3,1.0853 
33,4,3.1817 
33,5,3.0491 
33,6,2.886 
34,0,5.3845 
34,1,4.3672 
34,2,1.7775 
34,3,2.8089 
34,4,3.1609 
34,5,0.9039 
34,6,1.5731 
35,0,4.7199 
35,1,4.0157 
35,2,1.4774 
35,3,3.9925 
35,4,1.2389 
35,5,2.1354 
35,6,1.957 
36,0,3.9816 
36,1,5.431 
36,2,1.4745 
36,3,3.6936 
36,4,1.7597 
36,5,1.7196 
36,6,2.7341 
37,0,4.995 
37,1,5.4944 
37,2,2.3858 
37,3,1.7412 
37,4,1.3021 
37,5,2.3577 
37,6,1.4467 
38,0,2.3058 
38,1,4.4069 
38,2,2.1839 
38,3,4.1203 
38,4,1.9643 
38,5,1.6419 
38,6,1.3211 
39,0,5.9973 
39,1,4.5679 
39,2,0.0387 
39,3,-0.0846 
39,4,0.6506 
39,5,3.5689 
39,6,3.5693 
40,0,3.7248 
40,1,4.2809 
40,2,2.227 
40,3,1.9891 
40,4,0.9222 
40,5,2.5932 
40,6,2.3937 
41,0,4.0035 
41,1,3.0439 
41,2,2.2949 
41,3,1.6798 
41,4,3.121 
41,5,1.4974 
41,6,1.545 
42,0,4.8009 
42,1,3.2856 
42,2,1.0902 
42,3,2.9395 
42,4,1.0599 
42,5,2.3127 
42,6,0.4805 
43,0,4.4529 
43,1,4.8345 
43,2,2.3669 
43,3,1.3753 
43,4,2.9618 
43,5,2.7892 
43,6,2.0586 
44,0,4.7512 
44,1,4.4691 
44,2,1.695 
44,3,2.1507 
44,4,-0.0189 
44,5,2.8998 
44,6,2.2039 
45,0,5.5528 
45,1,2.7777 
45,2,0.1557 
45,3,1.9871 
45,4,1.7518 
45,5,3.0062 
45,6,1.9223 
46,0,4.2952 
46,1,5.4472 
46,2,1.2727 
46,3,3.3638 
46,4,4.2473 
46,5,1.1706 
46,6,1.4995 
47,0,4.7592 
47,1,5.2764 
47,2,2.0392 
47,3,2.505 
47,4,2.2798 
47,5,1.7775 
47,6,1.8613 
48,0,6.1476 
48,1,2.6998 
48,2,1.9758 
48,3,4.4322 
48,4,2.4365 
48,5,1.4604 
48,6,1.1298 
49,0,4.9846 
49,1,1.4091 
49,2,5.6815 
49,3,1.6046 
49,4,2.7653 
49,5,1.9143 
49,6,2.3379 
50,0,4.8991 
50,1,3.6081 
50,2,1.8227 
50,3,0.1224 
50,4,2.1039 
50,5,2.121 
50,6,1.6284 
51,0,5.5217 
51,1,3.8788 
51,2,2.2853 
51,3,2.6934 
51,4,0.7103 
51,5,3.2988 
51,6,3.4099 
52,0,4.852 
52,1,4.7777 
52,2,5.2949 
52,3,2.9047 
52,4,1.5383 
52,5,2.7261 
52,6,1.5663 
53,0,4.1576 
53,1,4.0818 
53,2,4.7042 
53,3,3.8909 
53,4,1.8719 
53,5,2.4743 
53,6,2.3574 
54,0,7.0041 
54,1,2.1998 
54,2,4.9738 
54,3,1.1772 
54,4,3.992 
54,5,1.6137 
54,6,2.0848 
55,0,5.4603 
55,1,5.3158 
55,2,2.4906 
55,3,2.0662 
55,4,1.9364 
55,5,3.4362 
55,6,1.757 
56,0,4.2426 
56,1,3.0644 
56,2,2.146 
56,3,0.5911 
56,4,1.6245 
56,5,2.1105 
56,6,1.6165 
57,0,4.8004 
